Time since transaction,Type,USD Amount,Token Amount,ETH amount,USD Price,DATE_URL,DATE6,DATE_URL7,DATE8
2mo 17d agoSep 30 10:59:23 PM,Sell,253.55,"13,799",0.09632,$0.02,,,https://etherscan.io/tx/0x1071f01a54749b871345c118e28a1dbbba1368e6009fd40338965e5dbb760b0f,
2mo 19d agoSep 29 10:30:59 AM,Sell,32.67,"1,724.99",0.01219,$0.02,,,https://etherscan.io/tx/0x9625fbe9064b91c5423ae7410d3aa1004c166f08ff232414ebdf95698619f7ca,
2mo 25d agoSep 22 06:56:35 PM,Sell,36.48,"1,724.99",0.01407,$0.02,,,https://etherscan.io/tx/0xa11c5f1baa7ed273ce885b9364672dc8b1c143857947b10e4419321ab1a4303c,
2mo 28d agoSep 20 04:19:59 AM,Sell,34.97,"1,724.99",0.01411,$0.02,,,https://etherscan.io/tx/0xcc4ed1ede0c601f3150a4fee1f021417b718d2390bdb6147668858d022de72fa,
2mo 28d agoSep 19 10:24:35 PM,Sell,637.05,"30,961",0.2611,$0.02,,,https://etherscan.io/tx/0xe33cf93461f3522cb83a9a8ccf04270d880a7b303c8ba05bfb63e16ad886c1d8,
2mo 29d agoSep 19 12:26:35 AM,Sell,173.23,"8,624.99",0.07546,$0.02,,,https://etherscan.io/tx/0xbbbe764c58655e03165096d82c0d91654226f3ad31515fa5ac1083f3e3b098de,
3mo 1d agoSep 17 05:18:23 AM,Sell,69.77,"3,449.99",0.03053,$0.02,,,https://etherscan.io/tx/0x5e50c5c9f1cbef54fa21ff5cd828f5fce16660c37e84f7b0ba45efa1da341c9f,
3mo 1d agoSep 17 01:44:11 AM,Sell,0.1,4.99,0.00004439,$0.02,,,https://etherscan.io/tx/0x43aebc21090f1dbe5dc0ec22896844582394c911fc239242b4f70a0cec8789ac,
3mo 2d agoSep 16 12:34:11 PM,Sell,536.53,"25,874",0.2354,$0.02,,,https://etherscan.io/tx/0xf8555f4f431a6a67afc586a091d9bbd852039c32281be6f1d9bb3545187f976f,
3mo 5d agoSep 13 03:42:35 AM,Sell,84.32,"3,840.39",0.03596,$0.02,,,https://etherscan.io/tx/0x98e459a304c01919c88e90b82582a5e17a57dbfc3d86f4ac71a10f0fe02c2c91,
3mo 6d agoSep 11 10:09:23 PM,Sell,171.16,"7,762.49",0.07351,$0.02,,,https://etherscan.io/tx/0x40376f8bab2200eb6da5261f995143937a67d5bac82a3835b3b5dc28aee15f80,
3mo 9d agoSep 9 03:59:11 PM,Buy,34.32,"1,564.90",0.015,$0.02,https://etherscan.io/address/0x270735e7aFDC9Ef0eE9f3186990fd118e253DcC1,53DcC1,https://etherscan.io/tx/0xab58c0533bacbc9005c4ce8050dec67b19491b4fdee4e02de9e29ea41beb16d0,
3mo 9d agoSep 8 09:06:35 PM,Sell,502.84,"22,424",0.2181,$0.02,,,https://etherscan.io/tx/0xe5112b9aecffb77210126c8b416a3fe6f758a23683dad20e0f6af8c7d113a266,
3mo 12d agoSep 6 09:37:11 AM,Sell,779.6,"32,098",0.3297,$0.02,,,https://etherscan.io/tx/0x34a8f67406b6ed9c40695081de5350ed39c82dc9e5d6998577b4921d58b0658a,
3mo 13d agoSep 4 09:34:35 PM,Sell,269.81,"9,975.00",0.1124,$0.03,,,https://etherscan.io/tx/0xfac5f739934f9284beb2353550b32b7e71e51277b41a589e428ce92d7fa654a4,
3mo 14d agoSep 4 04:53:47 PM,Sell,13.56,500,0.005699,$0.03,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0x48ca0eca698bb6a53524c614c6790e246bcbe5ba570c9fc0c2219f863193d8d1,
3mo 14d agoSep 3 08:00:35 PM,Sell,198.58,"6,899.99",0.07927,$0.03,,,https://etherscan.io/tx/0x8ebf9240defbd3d9ccbd8d66dd72127b1f091a8f5d714da78906c6ae91f418b5,
3mo 15d agoSep 3 04:01:59 AM,Sell,231.49,"7,860.39",0.09175,$0.03,,,https://etherscan.io/tx/0xe92bdc9114964f2a2eac3050c533eab48424c712926078ea55e03a6ddbd50edb,
3mo 17d agoAug 31 07:50:23 PM,Sell,51.03,"1,720.68",0.02029,$0.03,,,https://etherscan.io/tx/0x952a2d98bd3a65cc4ddd3c46645322a38344de44c16bbc8ea552fbafb3be6a7e,
3mo 17d agoAug 30 07:38:35 PM,Sell,152.8,"5,100.99",0.0606,$0.03,,,https://etherscan.io/tx/0x0120fc3a38f553285f115f937b07c5dc80a6b2028e577df440bda1372feb4f41,
3mo 18d agoAug 30 05:16:23 PM,Sell,383.86,"12,530",0.1517,$0.03,,,https://etherscan.io/tx/0xd2a2441144e52e7b0d81debb4f6fc7625df99d601c0bd7d35e3d468cbf86d4a1,
3mo 18d agoAug 30 02:02:47 PM,Sell,503.74,"16,000",0.1999,$0.03,,,https://etherscan.io/tx/0x7a2b6779a3df8c4baac67f2b7f5f88e5e09d57e74d8f854657d33dd7dff34255,
3mo 19d agoAug 29 04:43:11 AM,Sell,55.42,"1,724.99",0.02199,$0.03,,,https://etherscan.io/tx/0x0495f3e8a627f6c957344c4a028a8ce862524d16deab7f118cbc672f505716e0,
3mo 19d agoAug 29 01:04:59 AM,Sell,110.39,"3,449.99",0.04424,$0.03,,,https://etherscan.io/tx/0xb29b7d7a048c323a0969a38a39c7dded5ad289cfd8c6c104a45c6aa6fc1c3d82,
3mo 19d agoAug 28 09:17:23 PM,Sell,314.88,"9,554.64",0.1243,$0.03,,,https://etherscan.io/tx/0x53bfa72a6a0c906f5092db010b114868d099d5fbceec1e4ae728a83dfc8ce155,
3mo 20d agoAug 28 06:16:23 PM,Sell,32.37,"1,000.00",0.01317,$0.03,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0x83cd0825fccfd238d1094a3f983e21fe543c3b2624430d51130f4a4e08d7bfcf,
3mo 20d agoAug 28 05:29:23 PM,Sell,"2,124.32","60,916",0.8633,$0.03,,,https://etherscan.io/tx/0x16ddc0a20e5f8184c57f740ef00d8104015aabeddbcf7edce3f1c960dd06483c,
3mo 20d agoAug 28 09:42:59 AM,Sell,64.89,"1,724.99",0.02633,$0.04,,,https://etherscan.io/tx/0x038ebf1786eb5bb5e0e9dfb7e13f67adf765ec355aeebbeac4952927209945af,
3mo 21d agoAug 27 05:15:23 AM,Sell,"1,122.31","26,331",0.4163,$0.04,,,https://etherscan.io/tx/0x3134020fd1b55b524930a2931c38f719e0e602d8ec8e72aa4745f4e737924920,
3mo 22d agoAug 26 04:35:35 PM,Sell,130.86,"2,910.76",0.04773,$0.04,,,https://etherscan.io/tx/0x275a1a03fd828c063e82902c1dc7274b7c291f2d9c319b888d41d334b2f80cc2,
3mo 22d agoAug 26 04:40:35 AM,Sell,"1,043.02","22,229",0.3766,$0.05,,,https://etherscan.io/tx/0x144e5c9b101b0b7827b27be8a4a471490a237ca6ee90538349ea92835c291054,
3mo 22d agoAug 25 11:02:59 PM,Sell,82.96,"1,724.99",0.03014,$0.05,,,https://etherscan.io/tx/0x6a86b0f2def51d341f897fbc57f7d304ed1c0b57091408c6b09e0d4997ca8fd5,
3mo 22d agoAug 25 08:37:59 PM,Sell,28.96,600,0.01051,$0.05,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0x7b98ca2c6bea9263195f2d3ded5f79238a7f7481685ac3d8028d56ad2e20e4ab,
3mo 24d agoAug 24 08:59:59 AM,Buy,"2,747.89","60,916",0.995,$0.05,,,https://etherscan.io/tx/0x3a571933e9847f7dfc581a6b91bc269fb550c38e1e46e8040a96cbc630798dd2,
3mo 24d agoAug 24 08:54:59 AM,Buy,110.87,"2,654.64",0.04,$0.04,,,https://etherscan.io/tx/0xc6302d7c13b2a81b4964ca66c5302d89bd15dc0cc9df7ea5245988d4fa258c2a,
3mo 24d agoAug 23 08:18:23 PM,Sell,169.03,"4,220.81",0.06333,$0.04,,,https://etherscan.io/tx/0x04c00ac60e753ebab2276bb2f505c528f16edd85fe9d630b304196b9ce08bcf7,
3mo 24d agoAug 23 08:05:47 PM,Sell,68.9,"2,990.22",0.02581,$0.02,,,https://etherscan.io/tx/0x30f7995b30bc279f1e0fb68021cc4eb5e765ee7712008b5f289d529fafae164d,
3mo 24d agoAug 23 08:05:35 PM,Buy,69.28,"2,990.22",0.02596,$0.02,,,https://etherscan.io/tx/0x785015edf8c593f5549ac56a9a915311d7772fa94d67ede92f4ba27ed195bf12,
3mo 25d agoAug 23 02:28:35 PM,Buy,156.98,"6,917.96",0.05952,$0.02,,,https://etherscan.io/tx/0x7ef26281cbdab9b287d11187820eedda339409fda222bc566289e17b24aa0c4f,
3mo 25d agoAug 23 01:35:11 AM,Sell,"2,570.35","105,119",0.9893,$0.02,,,https://etherscan.io/tx/0x2697619ca5327de4a1089164aeb9edece2bf24aad36eb817a367b6f519825ca2,
3mo 25d agoAug 23 01:29:23 AM,Buy,"2,589.18","105,119",0.995,$0.03,,,https://etherscan.io/tx/0x75e344d1b7c15d786f88fd7d6a81a084c33dae1b46409ada55d32066b1891c1f,
3mo 25d agoAug 23 01:28:35 AM,Buy,"5,854.89","348,413",2.25,$0.02,,,https://etherscan.io/tx/0xfae2975b145e3220c3bfc60b8ffcd9f74b9de1b64175c6601dc4fa0870f17173,
3mo 25d agoAug 22 11:28:47 PM,Sell,707.43,"53,474",0.2695,$0.01,,,https://etherscan.io/tx/0x4f693c3ed1654b66b5805a68352046824f7dce730effee590ffd43b9e17883df,
3mo 26d agoAug 22 01:42:47 PM,Buy,6.88,501.25,0.002639,$0.01,,,https://etherscan.io/tx/0x53a94d5879d7b113302aca5976a380d6b387e4a7cf5f140462f99f638b3146d9,
3mo 26d agoAug 22 08:06:59 AM,Sell,23.84,"1,724.99",0.009036,$0.01,,,https://etherscan.io/tx/0xb93b517b812e39b71aebb839a3a0664385f0df0632de62ad337dc7c200936821,
3mo 26d agoAug 22 06:50:23 AM,Sell,"1,305.25","88,433",0.4956,$0.01,,,https://etherscan.io/tx/0xf6fb90aaf3a28e908447fc92e01e0fd0cd55e8cbc274ad7e08ccae1e74f8a9ef,
3mo 29d agoAug 19 06:12:35 PM,Buy,"1,007.00","67,231",0.385,$0.02,,,https://etherscan.io/tx/0xc23219bfa77b49558c5797391eb9d72011e6698573f82cc79aeb8dd70a9a61b2,
3mo 29d agoAug 19 04:07:47 PM,Buy,5.24,367.63,0.002,$0.01,https://etherscan.io/address/0x270735e7aFDC9Ef0eE9f3186990fd118e253DcC1,53DcC1,https://etherscan.io/tx/0x71ade7088e2838cd466ae429d26402e51cefdd1eafc1e14a9a86f7fa47b76c07,
4mo 3d agoAug 15 01:28:59 AM,Sell,356.15,"19,800",0.1348,$0.02,,,https://etherscan.io/tx/0x616b05cc18ba4cb1141434f02a61740e5660276e6cf538acd08d05caa285324e,
4mo 3d agoAug 14 09:32:23 PM,Buy,287.88,"15,267",0.105,$0.02,,,https://etherscan.io/tx/0x85f429226e4e64d08ae3e3d50f86db3bcd5352f76c3fbc4a6fcd97188e54a635,
4mo 4d agoAug 14 06:40:23 PM,Buy,273.12,"14,908",0.1,$0.02,,,https://etherscan.io/tx/0x106869c194b089cef2e798ef6e15706e01221ee1c3aab02da06c80debd76752e,
4mo 4d agoAug 14 06:12:59 PM,Buy,136.42,"7,592.61",0.05,$0.02,,,https://etherscan.io/tx/0x4b9a324c62b128de64a073e2dc7bb3e6b5baf0b070569264a3ff9dba19bd615f,
4mo 5d agoAug 13 03:04:11 AM,Buy,344.92,"20,050",0.1291,$0.02,,,https://etherscan.io/tx/0x3b5f3e789595f6455e9734dbafffa50524a67584a258aeec6d744f4854e5fa02,
4mo 5d agoAug 12 11:08:47 PM,Buy,34.05,"2,005.00",0.01268,$0.02,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0xb199d9ed3f84662c98b373598eaf8ce7c561e9ad68e42adb62c27d8e92bbff5b,
4mo 6d agoAug 12 05:59:35 AM,Sell,31.07,"1,900.00",0.01194,$0.02,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0xeb6acff1a418a75ca8c659d957d3524e724724343aa35c855e6a5bbe60fd9480,
4mo 6d agoAug 11 11:17:47 PM,Sell,100.98,"6,074.99",0.03844,$0.02,,,https://etherscan.io/tx/0xe16cb81cce3d75a111ebca575e00b057b24ed9a0afecede5d0f843a73bdc0938,
4mo 7d agoAug 11 06:13:59 AM,Buy,216.19,"13,110",0.083,$0.02,,,https://etherscan.io/tx/0x6b8879b9ec18d962fa921a88b3353503d7386cac8c5f8d523fc8ce53ed8e85d7,
4mo 7d agoAug 11 04:25:47 AM,Sell,28.11,"1,724.99",0.01075,$0.02,,,https://etherscan.io/tx/0x3a90df9538e3a3ba0bb1a72efc4ef2999f710f57baf68b4da702f8433f9f021e,
4mo 7d agoAug 10 07:12:59 PM,Sell,404.62,"24,149",0.1537,$0.02,,,https://etherscan.io/tx/0x1a04c85ff8f75844662477b35c513648bb05f8d24a66d3e490db2b716acb28b5,
4mo 8d agoAug 10 08:50:23 AM,Sell,116.8,"6,899.99",0.04503,$0.02,,,https://etherscan.io/tx/0x2f4eaf8f2bf99245fe37bf85d8136605e542c5310daaf8d492da22281ff7ea17,
4mo 8d agoAug 10 06:59:59 AM,Sell,29.77,"1,724.99",0.01148,$0.02,,,https://etherscan.io/tx/0xe5674bae2f38a235a6f435f4b60e7c1408d690be397728226b935284d3c8bf64,
4mo 8d agoAug 9 09:19:11 PM,Sell,17.54,"1,000.00",0.006671,$0.02,,,https://etherscan.io/tx/0x9a61143550bf7937f7859d577f916c962f8ad8fffac71e206f178846db822249,
4mo 9d agoAug 9 04:27:11 PM,Buy,31.93,"1,774.69",0.0119,$0.02,,,https://etherscan.io/tx/0x2d78c434db7e207779b9915e605d9a59beaac3e473bbeea8be21112760a41789,
4mo 9d agoAug 8 10:17:47 PM,Sell,84.75,"5,174.99",0.0346,$0.02,,,https://etherscan.io/tx/0x8e48571c88eb494be5563e5a47bf9e53974548a75bc8c28577be8c48bd08e209,
4mo 9d agoAug 8 08:58:35 PM,Buy,33.05,"2,005.00",0.01352,$0.02,https://etherscan.io/address/0xA450217E722E8dc9168dD2820E691529E12159Ad,2159Ad,https://etherscan.io/tx/0x14809a35d1b2ede05e995a4b4485fd79921999a0bc1b358370d4e62a1ef4ee4d,
4mo 9d agoAug 8 07:48:35 PM,Sell,192.53,"11,656",0.07876,$0.02,,,https://etherscan.io/tx/0xfd6710c99e612b1a41de464de47411610ab4b06902eec9236fd88baf5ea3edcb,
4mo 10d agoAug 8 06:46:11 PM,Buy,99.94,"6,033.02",0.0412,$0.02,,,https://etherscan.io/tx/0xdbe35c4b23b9a540864acf0526ee06fd78bfb6795df0aa59eb9a71b60bd62035,
4mo 10d agoAug 8 05:46:11 PM,Buy,121,"7,403.36",0.05,$0.02,https://etherscan.io/address/0x28d424Ca841F4f1D08d76D491f3a221783C85581,C85581,https://etherscan.io/tx/0x0d19ee1add4c9be1c1cefd23c2e0b5fe774379d38aa2e9d8c1ab5c16687b8cf4,
4mo 10d agoAug 8 04:16:11 PM,Sell,74.82,"4,601.03",0.03081,$0.02,,,https://etherscan.io/tx/0x5b5ca8484ed7abd36546f50cf4677b2fff4ea312bd989cfc931c05b4b88a1bcb,
4mo 10d agoAug 8 05:40:23 AM,Sell,994.84,"60,000",0.4243,$0.02,,,https://etherscan.io/tx/0x6a33b874c2bb4831f2296b78ce9c2e4d4e5704ebf96b2a70e4bf4d1a7fbcc874,
4mo 10d agoAug 8 05:38:59 AM,Sell,"1,121.01","60,749",0.4769,$0.02,,,https://etherscan.io/tx/0x837c45e9e84203fed94d85e384f3528bd85c2dd2e3d75ddb524d865d6775e819,
4mo 10d agoAug 8 03:09:47 AM,Sell,322.26,"16,060",0.135,$0.02,,,https://etherscan.io/tx/0xc2970bf49e0a933eaaddca2c4e86df12ca65006e43d5bc302a5a44b8c6ab0f8a,
4mo 11d agoAug 6 10:02:35 PM,Sell,109.4,"5,174.99",0.04439,$0.02,https://etherscan.io/address/0xD267fdA7ECBE322e64Bf807dE06E8E2284b72dA9,b72dA9,https://etherscan.io/tx/0x2882829c75a31b1241a5565ced7a54b8e63b5ec282310712c5ea1420a0df2d9e,
4mo 11d agoAug 6 09:15:11 PM,Buy,245.71,"11,656",0.1,$0.02,,,https://etherscan.io/tx/0x2388a6066d57d2f974e61ff7924b72dc4b3eb09859cd4a10ec24ed564f0dbf6c,
4mo 12d agoAug 6 08:59:11 AM,Sell,300.61,"14,360",0.1227,$0.02,,,https://etherscan.io/tx/0x633c535d759dfb01419e20f2aeb6fcd50a5da02843da293d4625c995a7380147,
4mo 12d agoAug 5 09:52:11 PM,Sell,"1,063.65","51,670",0.4703,$0.02,,,https://etherscan.io/tx/0x2f55815572e1956c01b81acc66710a70593959bb8adfa3b5dc0342d60cdc6dc8,
4mo 12d agoAug 5 07:12:59 PM,Sell,"1,637.24","68,999",0.7076,$0.02,,,https://etherscan.io/tx/0x65bffab8853147071a5eda18decf03e723798091cb2ec47486da4da9701ff692,
4mo 13d agoAug 5 06:21:47 PM,Buy,409.14,"16,060",0.1747,$0.03,,,https://etherscan.io/tx/0x8be407dd4da62c8f2b93ec593a2bba7012ca5c0af73f30bc298e7cbf7e6b1697,
4mo 13d agoAug 5 04:35:59 PM,Sell,"1,243.66","49,875",0.559,$0.02,,,https://etherscan.io/tx/0xa6c9392cfc61cae26b044ae2e652c1d7ca34f005f7883a3d153f3084e16f6dff,
4mo 13d agoAug 5 04:32:47 PM,Sell,"1,393.78","49,875",0.6227,$0.03,,,https://etherscan.io/tx/0x1c51cef3dbd7b851c1c1de3dd6a95b079d535b16b8480bc05a614bec746c263b,
4mo 13d agoAug 5 12:02:35 AM,Sell,267.46,"6,899.99",0.09179,$0.04,,,https://etherscan.io/tx/0x0b8834c8375765bc3ab44cd8c938560eca92a57ee50e5c57a6fec83df793dc90,
4mo 14d agoAug 4 04:39:59 PM,Sell,135.36,"3,449.99",0.04644,$0.04,,,https://etherscan.io/tx/0xecba781a94416914725d9493ca7b6a98dee505ac5aff700392614285c5d55b8b,
4mo 14d agoAug 3 08:21:11 PM,Sell,121.63,"3,000.00",0.04068,$0.04,,,https://etherscan.io/tx/0x0769c4bfd65b967c37e9b7abcf6a8ce88a761fa95577c8e5e28a6fad036503c4,
4mo 14d agoAug 3 07:58:11 PM,Sell,411.42,"10,000",0.1377,$0.04,,,https://etherscan.io/tx/0xd39ec0020ef95a084c2b78098b3086fa1484d96ece357e69d8049212b4757248,
4mo 15d agoAug 2 08:28:47 PM,Sell,395.48,"8,537.96",0.1253,$0.05,,,https://etherscan.io/tx/0x0d6170fabd6e9f0a636dd7a132470f3d0271a4fc1d46ea7be71269c61c8f5145,
4mo 16d agoAug 2 06:39:23 PM,Sell,346.36,"7,338.36",0.1098,$0.05,,,https://etherscan.io/tx/0xd7256c12320c49c123d7cdbc4bbebcc2ddf791637f2b841a9b7dfa0a2df28592,
4mo 16d agoAug 2 05:28:23 PM,Buy,328.06,"6,914.20",0.1041,$0.05,,,https://etherscan.io/tx/0xeb9d902231f9e81df509d2b66c47a42ae6a69bfb41e907147e6ef84c3f520373,
4mo 16d agoAug 2 04:45:47 PM,Sell,104.52,"2,231.45",0.03322,$0.05,https://etherscan.io/address/0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,1FaE13,https://etherscan.io/tx/0xd2e79c3b6cffc458676d9f4eb027f426f3cd2cda686e2f6e28d07b8a62e1eeac,
4mo 16d agoAug 2 04:45:47 PM,Buy,"2,170.73","48,668",0.69,$0.05,https://etherscan.io/address/0x387a161C6b25aA854100aBaED39274e51aaffffd,affffd,https://etherscan.io/tx/0xb1d0fe8a928fe4a468466358e7d50ce4f5c6834f23efdca795213f5acbed7200,
4mo 16d agoAug 2 04:45:47 PM,Buy,93.71,"2,231.45",0.02978,$0.04,https://etherscan.io/address/0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,1FaE13,https://etherscan.io/tx/0xd7b38f55c05630c729d1c622d8f6157aae9d62faa492e63e3d339d5a2680b0f6,
4mo 16d agoAug 2 04:07:11 PM,Sell,"1,034.11","24,149",0.3287,$0.04,,,https://etherscan.io/tx/0xd9a2de5727831afc6ee0d2cf5c39098c0870e52c0fc7b7a22c568d198c4f1249,
4mo 16d agoAug 2 02:43:47 PM,Buy,"3,168.51","77,482",0.9996,$0.04,,,https://etherscan.io/tx/0x4bddb994d921d3ff464fc0b1b8d91cc3f59ec08b76f9a739bb98a36bdc1be560,
4mo 16d agoAug 2 01:00:59 AM,Buy,313.92,"8,537.96",0.1,$0.04,,,https://etherscan.io/tx/0x42359198852fc7d304e6b1fba560d436a9bec191b6db593d9fb6253b705bf1ba,
4mo 17d agoAug 1 04:53:35 PM,Sell,642.68,"17,249",0.2027,$0.04,,,https://etherscan.io/tx/0x40a68e6ddb62fa1303141d3d01e2200189b42808ed7d9e95d326313559c80d6b,
4mo 17d agoAug 1 02:01:59 PM,Sell,"1,591.94","40,000",0.5007,$0.04,,,https://etherscan.io/tx/0xc66807763041822396ad5877760ea5ae003d0ece7b715a1dc16dac476a5fd042,
4mo 17d agoAug 1 01:59:11 PM,Sell,"1,744.44","40,000",0.5485,$0.04,,,https://etherscan.io/tx/0xb2b6d8b37082e58c8f3c6d82fe3d4e6f48e754335999d6acfa8a3da441b42202,
4mo 17d agoAug 1 01:59:47 AM,Sell,416.52,"7,780.49",0.1261,$0.05,,,https://etherscan.io/tx/0x2bf66c582ad2ce89078afe76810b10aba6607c74f72b1f23a12673d00cca733e,
4mo 17d agoJul 31 11:53:35 PM,Buy,33.31,607.61,0.01,$0.05,,,https://etherscan.io/tx/0xcedbb48457f9ffaf9076c1594d5135683aad3be3506c16e5bc055c53f347ef0c,
4mo 17d agoJul 31 11:21:23 PM,Buy,909.32,"16,965",0.273,$0.05,,,https://etherscan.io/tx/0xddc19b0cb17a6699eb469428f52b45b40ef10350a52304f7539f43953aef1f41,
4mo 17d agoJul 31 08:17:59 PM,Sell,314.1,"6,000.00",0.09467,$0.05,,,https://etherscan.io/tx/0x4eea2c26ec04d80313955992605c9fb07f4f0e5d210d098d118654f361a6adec,
4mo 17d agoJul 31 07:52:11 PM,Sell,182.92,"3,449.99",0.05508,$0.05,,,https://etherscan.io/tx/0xa7dd5518fe030f9862db73f7bf46c3fafe5c3eb62b97f6545c13f67d22bd176c,
4mo 17d agoJul 31 07:08:59 PM,Buy,327.9,"6,172.54",0.09881,$0.05,,,https://etherscan.io/tx/0x9e37ccfc70e65a629701ef5cd548786b287b72d9d125308cbdc9143ea55af4cb,
4mo 17d agoJul 31 07:08:35 PM,Sell,364.75,"6,899.99",0.1098,$0.05,,,https://etherscan.io/tx/0x483dcb322ed0ed4032feb7e4c309b25cd6d34ca2a6c070ff21e0081f029d9a51,
4mo 18d agoJul 31 05:12:11 PM,Sell,92.36,"1,724.99",0.02777,$0.05,,,https://etherscan.io/tx/0x076f3989284eafdf4cc4eca64b688117d47c54aaf9418ff37b71ee034d6cfb3a,
4mo 18d agoJul 31 10:50:35 AM,Sell,239.06,"4,490.00",0.07286,$0.05,,,https://etherscan.io/tx/0x8cee103b7738654f9cf4bc13aacd402ae4455ad6faac995f7de82c8df834ccfa,
4mo 18d agoJul 31 08:19:35 AM,Buy,325.87,"6,101.97",0.09941,$0.05,,,https://etherscan.io/tx/0xd8463d83a1aab6a1ff0e7569bff559cf531420cec1a04a5513d012b3f087b448,
4mo 18d agoJul 31 12:49:47 AM,Buy,982.59,"18,818",0.2971,$0.05,,,https://etherscan.io/tx/0x3e9b1cd861656810841e586d3773041cf575c2d995a6328526090eae3b4acda1,
4mo 18d agoJul 31 12:49:23 AM,Sell,"1,078.47","20,731",0.3261,$0.05,,,https://etherscan.io/tx/0x1c72a154abf2b877c341a3e8ed16682244684e7f78b10f6501a20fff13bdf543,
4mo 17d agoJul 30 08:27:23 PM,Buy,324.12,"6,038.11",0.09732,$0.05,,,https://etherscan.io/tx/0xc5d82953b789b69ee5834f81b69b13b9590afe7340bb1e97bc164dd15ea9bff1,
4mo 17d agoJul 30 08:26:11 PM,Buy,3.33,62.52,0.001,$0.05,,,https://etherscan.io/tx/0x76fba59867b9d1347f1888eb498ecc21f07a7aec02a61a14991e104e771f74fb,
4mo 17d agoJul 30 07:35:23 PM,Sell,810.66,"15,000",0.243,$0.05,,,https://etherscan.io/tx/0x2beaa08f1abe0a74c87fb8b7b70293c05fffddc1130c42b97fc8cd4e3c0d5c14,
4mo 18d agoJul 30 05:59:59 PM,Sell,"1,489.63","26,099",0.4458,$0.06,,,https://etherscan.io/tx/0xb2aa2063041febbcd5e9e4069e35d41d45658404e8b9942f20951d656aa505b7,
4mo 18d agoJul 29 11:53:35 PM,Buy,134,"2,256.50",0.04,$0.06,,,https://etherscan.io/tx/0xf116b19a6d3c9d74b323465c095bfb7ca866d3ed23ae599a9dd6904021154f70,
4mo 18d agoJul 29 11:15:23 PM,Buy,705.95,"12,016",0.209,$0.06,,,https://etherscan.io/tx/0x0f83aad40bc8a54d03f7ca7d4fad8631331750669b06d5695847be3e240b9c3c,
4mo 18d agoJul 29 10:35:59 PM,Buy,101.49,"1,755.84",0.03,$0.06,,,https://etherscan.io/tx/0x97b393363cd506714dcfd007857fdf9b77bc8bd6ecc597cc4ba549738c5c8b88,
4mo 18d agoJul 29 07:00:47 PM,Sell,178.14,"3,104.29",0.05281,$0.06,,,https://etherscan.io/tx/0x9f6a1dbf395964d5090d221055336c5a9a97e2a482e549421a12acae41ff4f69,
4mo 19d agoJul 29 05:39:47 PM,Buy,"1,044.09","18,456",0.3097,$0.06,,,https://etherscan.io/tx/0xb6a14a4917cf5d46e874e0522743e5446efd85ac7227e0ad2b307ce18982cb15,
4mo 19d agoJul 29 05:33:47 PM,Buy,673.21,"12,382",0.1997,$0.06,,,https://etherscan.io/tx/0x7f095b54a10a50236808abe99eac36e7c50f6f5cb6c32538e41279903334584c,
4mo 19d agoJul 29 11:22:23 AM,Buy,819.74,"17,883",0.25,$0.05,,,https://etherscan.io/tx/0xc0d2e13013bdce964b8ef4fcf97006bdf1329f4cdc3405a5bfa7cd2e43fe9421,
4mo 19d agoJul 29 10:28:35 AM,Sell,"2,383.86","50,000",0.7222,$0.05,,,https://etherscan.io/tx/0x0af3d45e602a487352a79888ea7070d4c6587d0cc49bcbf0205e2d7f4169e350,
4mo 19d agoJul 29 09:45:11 AM,Sell,86.72,"1,724.99",0.0265,$0.05,,,https://etherscan.io/tx/0xcb84cda5b1498dae9aeffa663fdfa356090cace10d07b7445742fc8995321e1e,
4mo 19d agoJul 29 03:01:11 AM,Sell,171.56,"3,395.77",0.05251,$0.05,,,https://etherscan.io/tx/0xf841824c78fb70022bdb644c3398c695345ee4269e4d522bdda68b8c82597652,
4mo 19d agoJul 29 12:12:11 AM,Sell,"1,685.20","31,919",0.5161,$0.05,,,https://etherscan.io/tx/0x0018f64125e46af523b7be71e10247497ffa42d0c863d8aa75e7811f9d683d22,
4mo 19d agoJul 28 09:07:47 PM,Sell,279.28,"5,067.60",0.08588,$0.05,,,https://etherscan.io/tx/0x8b860d9f2686cf0902e787199ab8f71180a4ebfd1a2db7caa7d6e47d0c87cfcf,
4mo 19d agoJul 28 07:10:47 PM,Sell,675.56,"12,074",0.2092,$0.06,,,https://etherscan.io/tx/0x5651269cc50f55d81031108d8f65a2922c1ecf5dba182225af4511aa71ce5178,
4mo 20d agoJul 28 06:37:23 PM,Sell,494.97,"8,624.99",0.1536,$0.06,,,https://etherscan.io/tx/0x4f432d71422069d338887249f05016d6888c9d5b19d9bbedb830b2eb5201fc45,
